"cust_id","state","zip","speeddown","speedup","last","numords","dollars","sincepurch","oldmodel","refurb","eightvalve","type","income","medhvalue","buy1","training"
58902,"Georgia",30096,91.1,6.3,15,2,36,26,0,1,0,"quickservice",0.49883,1.786,0,1
11471,"Oklahoma",74403,9.9,0.9,35,2,55,44,1,0,0,"quickservice",0.42488,0.948,0,1
6355,"Missouri",63530,8,0.2,9,4,133,18,0,0,0,"quickservice",0.39271,0.798,0,1
74805,"Indiana",46301,58.2,5.8,13,5,320,12,0,0,0,"fastcasual",0.69896,4.127,0,1
72985,"California",95230,36.8,7.7,24,1,40,16,0,0,0,"quickservice",0.45769,2.984,0,1
26939,"New Jersey",8022,87.8,43.9,29,1,30,14,0,0,0,"other",0.87353,3.122,0,1
19903,"Pennsylvania",15909,21.9,8.3,19,2,104,34,1,0,0,"quickservice",0.41444,0.868,0,1
30458,"Pennsylvania",15701,77.5,38.7,5,3,122,37,1,0,0,"quickservice",0.40411,1.326,0,1
18216,"Nebraska",69361,65.1,2,18,1,40,10,0,0,0,"fastcasual",0.39206,1.036,0,1
48147,"Tennessee",38342,80.6,2.4,36,2,122,15,0,0,1,"fastcasual",0.33242,0.565,0,0
72218,"Maryland",20783,70.5,7.1,37,5,185,7,0,0,0,"other",0.57787,2.294,0,1
70067,"Connecticut",6239,25.1,1.5,30,3,182,17,0,0,1,"quickservice",0.47628,1.809,0,0
1054,"Virginia",23805,49.8,5,26,4,62,36,1,0,0,"quickservice",0.47366,1.602,1,0
17517,"Utah",84111,93.9,9.4,18,4,168,18,0,0,0,"quickservice",0.26736,1.84,0,0
22325,"Michigan",48312,84.4,8.4,35,3,102,30,1,0,0,"quickservice",0.56379,1.378,0,1
3739,"Texas",75602,8.2,0.5,23,1,254,2,0,0,0,"quickservice",0.31977,0.718,0,0
57000,"North Carolina",28613,99.8,3,27,3,141,16,0,0,1,"quickservice",0.4492,1.291,0,1
36038,"Idaho",83686,36.4,1.1,36,5,139,32,0,1,0,"other",0.46709,1.402,0,0
10685,"California",92503,88.2,2.8,35,1,130,8,0,0,0,"quickservice",0.56373,2.225,0,0
16852,"New Jersey",7740,93.8,44.1,29,1,30,20,0,0,0,"quickservice",0.49482,3.398,0,1
61206,"South Carolina",29670,60,2.7,26,1,40,16,1,0,0,"quickservice",0.3714,1.248,0,1
27007,"Oregon",97322,76.5,7.7,11,3,80,26,0,1,0,"quickservice",0.42451,1.619,0,1
6678,"North Carolina",27704,49.8,3,28,1,14,23,0,0,0,"quickservice",0.41091,1.413,0,1
41878,"Massachusetts",2559,88.5,44.2,43,1,50,15,0,0,0,"quickservice",0.59489,3.446,0,1
65092,"Virginia",23435,10,2.7,42,4,168,35,1,0,0,"quickservice",0.84531,2.793,1,1
49106,"Ohio",44260,43,2.6,32,5,120,32,1,0,0,"other",0.56798,1.458,0,1
13505,"Connecticut",6790,99.9,9.3,7,1,24,21,1,0,0,"quickservice",0.51799,1.8,0,1
10601,"Missouri",64014,73.7,7.4,28,2,22,24,0,1,0,"quickservice",0.68665,1.405,0,1
65571,"Louisiana",70652,0,0,20,4,179,14,0,0,1,"quickservice",0.46856,0.71,0,1
58863,"Rhode Island",2907,100,10,14,2,160,8,0,0,0,"other",0.28819,1.471,0,0
1596,"Missouri",63114,100,3,34,1,34,41,1,0,0,"quickservice",0.41771,0.928,0,1
65875,"Mississippi",39204,73.2,7.3,36,1,54,28,1,0,0,"quickservice",0.25565,0.692,0,1
73215,"Montana",59830,0,0,29,4,137,30,1,0,0,"other",0.2875,2.44,0,1
36963,"Indiana",46725,15.3,2,34,1,54,10,0,0,1,"quickservice",0.51802,1.307,0,0
22678,"California",90723,47.9,2.9,17,4,262,14,0,0,0,"quickservice",0.44934,2.541,0,1
52364,"Kentucky",40052,8.3,0.7,23,2,136,18,0,0,1,"quickservice",0.30781,0.809,0,1
13852,"Virginia",23888,3.8,1.1,24,4,184,36,0,1,1,"quickservice",0.4,1.201,0,1
39384,"Georgia",31017,0.6,0,15,1,14,4,0,0,0,"quickservice",0.38456,0.713,0,0
49264,"West Virginia",26415,4.1,1.2,22,1,144,11,0,0,0,"quickservice",0.35367,0.76,0,1
45506,"North Carolina",28645,98.7,3,25,5,346,22,0,0,0,"other",0.30968,1.016,0,1
47620,"Texas",76265,2.1,0.3,10,1,134,26,0,1,0,"other",0.475,0.882,0,1
39520,"Washington",99301,89.8,2.7,4,3,62,24,0,0,1,"other",0.56098,1.626,0,0
32965,"Washington",99122,0,0,21,4,68,12,0,0,1,"quickservice",0.51981,1.789,0,0
27382,"Texas",78593,5.3,0.8,26,1,67,8,0,0,0,"quickservice",0.24073,0.594,0,1
33819,"Illinois",60018,62.9,6.3,39,1,20,27,0,1,0,"quickservice",0.54688,2.368,0,0
66919,"Arizona",85552,30.5,0.9,16,1,14,25,0,1,0,"other",0.55714,1.566,0,1
8453,"Kentucky",42337,6.7,1,10,1,94,4,0,0,1,"quickservice",0.3,0.582,0,0
6937,"Texas",78374,28.1,1.5,34,3,50,34,0,1,0,"other",0.66236,1.39,0,1
23467,"Georgia",30043,95.5,5.6,12,1,30,16,0,0,0,"quickservice",0.6726,1.71,0,0
35337,"Mississippi",38664,24.2,2.4,5,2,40,8,0,0,0,"fastcasual",0.33378,1.343,0,0
50988,"California",94060,50.3,12.6,21,2,29,8,0,0,0,"other",0.80417,8.342,0,1
54191,"Texas",78660,12.6,1.3,10,2,22,12,0,0,0,"other",0.76007,1.657,0,0
22884,"California",93646,0,0,15,2,38,17,0,0,0,"fastcasual",0.27906,1.358,0,1
47708,"Missouri",63052,99.2,3,22,5,188,26,0,1,1,"other",0.63183,1.681,0,1
23085,"Montana",59443,0,0,30,1,54,14,0,0,0,"quickservice",0.39226,1.643,0,0
21214,"Florida",32174,49.1,9.8,30,3,54,18,0,0,0,"quickservice",0.48544,1.695,0,1
53873,"California",90016,50,3,16,3,100,23,0,0,1,"quickservice",0.37242,3.58,0,1
46002,"Minnesota",55447,84.8,8.5,30,1,20,34,1,0,0,"fastcasual",0.78739,2.996,0,1
36809,"Washington",99352,96.5,2.9,22,2,54,23,0,1,1,"quickservice",0.76195,2.207,0,0
28481,"Georgia",31639,25.7,1.5,21,3,104,9,0,0,0,"quickservice",0.30607,0.77,0,0
52279,"North Carolina",28206,50,3,28,5,357,7,0,0,0,"other",0.21087,0.864,0,1
49117,"Iowa",52001,91.5,9.2,39,3,189,18,0,0,0,"quickservice",0.42611,1.188,0,1
66018,"Colorado",80537,51.7,5.2,33,1,7,24,0,0,1,"quickservice",0.52171,2.157,0,1
74377,"Texas",77583,62.1,6.2,28,2,82,23,0,0,0,"quickservice",0.68939,1.378,0,1
43077,"Florida",33175,87.8,8.8,18,4,278,33,0,1,0,"other",0.49729,2.277,0,0
3705,"New York",11561,97.7,9.8,16,4,121,22,0,0,0,"quickservice",0.91984,4.977,0,1
66042,"Maine",4921,1.9,0.1,6,1,40,21,0,0,0,"fastcasual",0.32917,1.41,0,1
66597,"New Mexico",88318,0,0,16,2,290,18,0,0,1,"quickservice",0.77083,1.245,0,1
69179,"Arizona",85224,96.9,9.7,37,2,64,24,0,0,0,"fastcasual",0.62263,1.712,0,0
62702,"Michigan",49631,18.5,0.6,38,1,10,10,0,0,0,"quickservice",0.3557,0.928,0,0
37233,"Colorado",80241,78.4,7.8,7,1,24,35,0,1,1,"fastcasual",0.81423,2.325,0,1
60530,"North Carolina",28103,29.7,1.8,37,1,64,13,0,0,0,"other",0.47734,1.388,0,1
43234,"Kentucky",40759,26,1.6,14,1,24,19,0,0,0,"other",0.22556,0.561,0,1
4480,"Florida",33056,86.5,8.6,42,2,79,16,0,0,0,"fastcasual",0.41291,1.393,0,0
11253,"Florida",32206,83.9,8.4,28,1,64,9,0,0,0,"quickservice",0.24419,0.807,0,1
23531,"Michigan",48180,86.2,8.6,23,4,142,20,0,1,0,"fastcasual",0.41933,0.778,0,1
45786,"New York",11550,100,10,21,4,148,8,0,0,0,"other",0.53669,3.334,0,0
21478,"Missouri",64133,83.3,5.7,23,2,74,13,0,0,1,"quickservice",0.48407,1.06,0,1
16624,"North Carolina",27325,15.1,0.9,12,3,72,14,0,0,0,"quickservice",0.31029,0.992,0,0
9382,"Indiana",47920,34.7,3.5,15,2,56,23,0,1,0,"quickservice",0.56359,1.433,0,1
1267,"Arkansas",72715,81.6,8.2,14,3,218,24,0,1,0,"quickservice",0.54806,1.498,1,1
57980,"Missouri",64075,40.2,4,19,1,26,29,0,1,1,"other",0.55746,1.367,0,0
9505,"Ohio",44215,12,0.8,17,2,24,32,0,1,1,"other",0.51048,1.279,0,1
49476,"Missouri",63146,94.1,2.8,11,1,130,36,0,1,0,"quickservice",0.63921,2.012,0,1
56766,"Texas",78870,4.9,0.7,34,1,14,37,1,0,1,"quickservice",0.375,0.575,0,1
51215,"Ohio",45070,43.6,2.6,28,1,40,28,0,1,0,"quickservice",0.425,0.82,0,1
3908,"South Carolina",29102,37.9,2.3,16,1,52,2,0,0,0,"fastcasual",0.32184,0.899,0,1
49069,"Nevada",89081,91.6,9.2,38,1,130,33,1,0,0,"other",0.57416,1.62,0,0
63632,"Minnesota",55068,87.8,2.7,33,3,118,27,0,0,0,"quickservice",0.85602,2.18,0,0
56181,"Alabama",36726,17.1,1,8,1,34,37,0,1,1,"quickservice",0.24309,0.809,0,1
20466,"Kentucky",40065,44.7,2.7,19,3,170,10,0,0,0,"quickservice",0.53081,1.574,0,1
39308,"Pennsylvania",17404,94.9,47.4,29,2,59,31,1,0,0,"other",0.52079,1.386,0,0
69423,"California",95959,41.7,10.4,30,1,10,17,0,0,1,"quickservice",0.63132,3.892,0,0
56704,"New York",10940,60.5,4.5,26,1,64,23,0,1,0,"quickservice",0.61146,2.258,0,1
13208,"Kansas",66046,0,0,30,4,133,31,1,0,1,"other",0.44049,1.581,0,0
60602,"Ohio",44319,48.4,2.9,22,4,178,25,0,1,0,"quickservice",0.54834,1.446,0,1
52354,"Ohio",44683,6.2,0.5,31,2,126,16,0,0,0,"quickservice",0.34218,0.696,0,1
2619,"Ohio",43230,50,3,26,1,70,9,0,0,0,"fastcasual",0.65785,1.686,0,1
8202,"Iowa",51503,63.5,6.4,15,5,220,31,0,1,0,"other",0.58226,1.638,0,1
48088,"Kansas",66209,95.7,2.9,25,3,114,32,1,0,0,"quickservice",1.06054,3.468,0,0
64884,"Arkansas",71913,7.7,0.6,34,1,82,11,0,0,0,"fastcasual",0.39713,1.371,0,1
27026,"Delaware",19706,17.7,5.4,30,1,90,15,0,0,0,"fastcasual",0.71691,2.014,0,1
12553,"Nevada",89032,100,10,18,1,24,33,0,1,0,"quickservice",0.51734,1.246,0,0
72507,"Texas",78589,7.9,1.2,27,1,44,30,0,1,0,"fastcasual",0.33648,0.808,0,0
28539,"New Jersey",7060,93.1,45.3,16,2,49,10,0,0,0,"fastcasual",0.538,2.797,0,1
74911,"Washington",98339,34.6,2.1,19,1,30,9,0,0,0,"fastcasual",0.30932,1.668,0,1
41465,"Ohio",44505,15.5,1.1,26,2,16,5,0,0,0,"other",0.29777,0.777,0,1
60142,"Arkansas",71858,0,0,18,2,114,20,0,0,0,"quickservice",0.38447,0.616,0,0
73778,"Maryland",21638,8.3,0.7,6,2,80,38,0,1,1,"fastcasual",0.9418,3.749,0,0
71891,"Texas",76088,34.7,1,13,1,14,9,0,0,0,"quickservice",0.64093,1.693,0,1
40975,"Missouri",63031,97.9,2.9,23,1,10,12,0,0,1,"fastcasual",0.5526,1.111,0,1
13725,"Georgia",30504,99.9,3.3,26,2,39,18,0,0,0,"quickservice",0.42034,1.419,0,1
12853,"West Virginia",25401,71.5,4.3,17,3,144,26,0,1,0,"quickservice",0.366,1.371,0,1
74657,"Florida",33852,52.4,5.2,14,1,50,14,0,0,0,"other",0.3618,1.085,0,1
41554,"Illinois",62672,0,0,21,1,10,39,0,1,0,"fastcasual",0.3875,0.492,0,1
27487,"North Carolina",28127,40.2,2.4,34,2,99,4,0,0,1,"quickservice",0.45461,1.311,0,0
22962,"Illinois",62421,0.7,0.1,12,2,64,17,0,0,0,"quickservice",0.63558,0.765,0,1
42212,"Ohio",45502,48.2,2.9,17,1,114,10,0,0,0,"quickservice",0.6576,1.543,0,0
27928,"Texas",77406,57.3,5.7,17,2,64,21,0,0,0,"quickservice",1.10294,2.157,0,1
28054,"New York",12987,63.6,2.2,13,1,70,31,1,0,0,"quickservice",0.38125,1.375,0,0
65886,"Illinois",60510,59.4,6,12,1,20,20,0,0,0,"fastcasual",0.90864,2.856,0,1
26314,"Pennsylvania",16507,49,2.9,31,1,40,13,0,0,0,"quickservice",0.25347,0.588,0,1
28651,"New York",12180,48.3,2.9,40,1,10,14,0,0,1,"quickservice",0.4764,1.719,0,1
66932,"Oklahoma",74944,0.1,0,5,1,38,23,0,0,0,"quickservice",0.39917,0.657,0,1
212,"California",91765,47.6,2.9,36,2,119,24,0,1,0,"quickservice",0.88819,5.254,0,1
25645,"Maryland",20705,49.9,5,33,1,18,37,1,0,0,"quickservice",0.76486,2.729,0,1
3806,"South Carolina",29929,0,0,24,2,46,18,0,0,0,"quickservice",0.43866,0.758,0,1
3753,"California",94619,79.3,19.8,9,1,40,30,0,1,1,"quickservice",0.75963,4.505,0,1
72049,"Florida",32317,63.3,6.3,10,5,112,28,0,1,0,"quickservice",0.87761,2.308,0,1
41671,"Utah",84401,66.6,6.7,8,1,14,33,0,1,0,"quickservice",0.4252,1.735,0,1
27137,"Minnesota",55092,33.1,3.3,28,1,22,23,0,0,0,"quickservice",0.75095,2.041,0,1
15747,"New Mexico",87013,0.7,0.1,25,1,34,23,0,0,0,"quickservice",0.28717,0.937,0,1
62701,"Oklahoma",74523,0,0,33,1,54,20,0,0,0,"quickservice",0.27535,0.705,0,0
13626,"California",90011,47.6,2.9,15,1,32,14,0,0,0,"quickservice",0.30171,2.693,0,0
41193,"West Virginia",25164,2.5,0.1,31,3,100,21,0,1,1,"quickservice",0.19893,0.967,0,1
65616,"Oklahoma",73160,49.6,3,18,1,64,43,1,0,1,"quickservice",0.55697,1.194,0,1
27825,"California",93003,48,2.6,42,4,192,14,0,0,0,"quickservice",0.6786,4.333,0,0
26974,"Pennsylvania",19124,81.1,40.5,22,3,34,17,0,0,0,"quickservice",0.28726,0.921,0,1
2438,"Florida",33548,50,10,14,3,50,24,0,0,0,"quickservice",0.81213,2.843,0,1
3134,"Pennsylvania",19473,75.1,37.5,22,2,62,32,0,1,0,"quickservice",0.89224,2.993,0,1
25642,"Delaware",19701,74.3,37,3,3,58,14,0,0,0,"quickservice",0.83056,2.639,0,1
66610,"Arizona",85031,100,10,9,1,50,39,1,0,0,"quickservice",0.26187,0.672,0,0
33703,"Wisconsin",54619,16.7,0.6,9,5,82,13,0,0,0,"quickservice",0.52188,1.51,0,0
60394,"Michigan",48174,79,7.2,21,1,27,6,0,0,0,"quickservice",0.4455,0.776,0,0
7057,"Indiana",46923,30.4,3.2,9,5,190,14,0,0,0,"other",0.48,1.046,0,1
4513,"Maryland",20901,77.5,9.2,17,1,14,34,0,1,0,"fastcasual",0.93023,3.964,0,0
71909,"Massachusetts",1339,41.9,20,34,5,128,11,0,0,0,"quickservice",0.50536,2.131,0,0
35129,"North Carolina",28037,99,3,19,1,14,27,1,0,1,"quickservice",0.73078,2.764,1,1
9718,"Minnesota",55121,46.4,4.6,7,2,58,38,1,0,1,"other",0.64385,1.984,0,0
74818,"Texas",78405,9.8,1.5,30,1,14,25,0,0,0,"quickservice",0.27247,0.508,0,1
8859,"Oklahoma",73112,50,3,19,1,30,13,0,0,0,"quickservice",0.38675,1.117,0,1
62548,"North Carolina",28753,81.9,2.5,26,1,20,33,1,0,1,"other",0.40578,1.595,0,1
26566,"Michigan",48382,90.7,9.1,25,5,327,26,0,1,0,"quickservice",0.87835,2.122,1,1
38619,"Oklahoma",74129,50,3,24,2,69,21,0,1,0,"quickservice",0.39163,0.992,0,1
53654,"Alabama",35243,100,3,21,4,38,8,0,0,1,"other",0.687,3.38,0,1
68340,"New York",14569,39.2,2.4,20,3,84,14,0,0,0,"fastcasual",0.42313,0.991,0,1
60723,"Arkansas",72727,51.9,5.2,14,1,100,37,1,0,0,"quickservice",0.45313,1.049,0,0
18939,"Michigan",49310,32.5,1,24,2,226,20,0,1,0,"fastcasual",0.4055,1.049,0,0
